"snap_time","shipment_id","route_type","region_route","latest_awb_station_name","latest_soc_station","latest_status_name","latest_status_timestamp","latest_operator_name","latest_operator_type","latest_station_inbound_operator_name","latest_station_inbound_operator_type","action_flag","day_in_soc","is_passed_sorting_center","intentional_backlog_type","backlog_reason","destination_type","order_type","station_before_arrive_at_soc","is_high_value"
"2026-09-03T13:00","TH2693875721223","FWD","CENTRAL","AWSCC - วิเศษชัยชาญ","SOCN","SOC_Staging","2026-09-03T11:12:31.305","OBS001TH2621/236/-","manual","[Ops5858]mCBS07 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH263527766093L","FWD","CENTRAL","AWSCC - วิเศษชัยชาญ","SOCN","SOC_Staging","2026-09-03T11:12:31.305","OBS001TH2621/236/-","manual","mCBS001TH2621/Console9/Ops15265","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH263792169308E","FWD","CENTRAL","AWSCC - วิเศษชัยชาญ","SOCN","SOC_Staging","2026-09-03T11:12:31.305","OBS001TH2621/236/-","manual","mCBS001TH2621/Console10/Ops11938","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH263105698568G","FWD","CENTRAL","AWSCC - วิเศษชัยชาญ","SOCN","SOC_Staging","2026-09-03T11:12:31.305","OBS001TH2621/236/-","manual","[Ops5857]mCBS06 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","AKSWA-A - คลองสามวา","false"
"2026-09-03T13:00","TH2631764419688","FWD","CENTRAL","AWSCC - วิเศษชัยชาญ","SOCN","SOC_Staging","2026-09-03T11:12:31.305","OBS001TH2621/236/-","manual","[Ops5855]mCBS04 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABPLI-D - บางพลี","false"
"2026-09-03T13:00","TH2675092077195","FWD","CENTRAL","AWSCC - วิเศษชัยชาญ","SOCN","SOC_Staging","2026-09-03T11:12:31.305","OBS001TH2621/236/-","manual","mCBS001TH2621/Console2/Ops54652","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","AKLNG-A - คลองหลวง","false"
"2026-09-03T13:00","TH266529957071H","FWD","CENTRAL","AWSCC - วิเศษชัยชาญ","SOCN","SOC_Staging","2026-09-03T08:43:32.246","thspxobd92n@shopeemobile-external.com","manual","DWS001TH2621/DWS2/-","dws","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH2601140847876","FWD","CENTRAL","AWSCC - วิเศษชัยชาญ","SOCN","SOC_Staging","2026-09-03T11:12:31.305","OBS001TH2621/236/-","manual","mCBS001TH2621/Console2/Ops54652","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","NORC-A","false"
"2026-09-03T13:00","TH261660208056S","FWD","NORTHEAST","AKRAT-B - เมืองนครราชสีมา","SOCN","SOC_Packed","2026-09-03T04:17:07.710","CBS005TH2621/433/-","cbs","CBS005TH2621/CBS-E-IND29/CBS-E-30","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH2667133020572","FWD","NORTHEAST","AKKAN-E - เมืองขอนแก่น","SOCN","SOC_Packed","2026-09-02T21:41:40.023","CBS004TH2621/582/-","cbs","CBS004TH2621/CBS-D-IND22/OPS46568","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKAE-A - บางแค","false"
"2026-09-03T13:00","TH269063022192A","FWD","NORTH","ADONG-B - หางดง","SOCN","SOC_Packed","2026-09-03T07:30:27.795","CBS005TH2621/190/-","cbs","CBS005TH2621/CBS-E-IND12/NCCBS-E-12","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FSOCE","false"
"2026-09-03T13:00","TH2663424377350","FWD","NORTH","ADONG-B - หางดง","SOCN","SOC_Packed","2026-09-03T07:30:27.795","CBS005TH2621/190/-","cbs","CBS005TH2621/CBS-E-IND17/NCCBS-E-17","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH260294118776O","FWD","CENTRAL","SOCN","SOCN","SOC_Received","2026-09-03T04:16:21.607","[Ops5857]mCBS06 SOCN","manual","[Ops5857]mCBS06 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","4PL","MP","AKRET-A - ปากเกร็ด","false"
"2026-09-03T13:00","TH266687651533C","FWD","CENTRAL","SOCN","SOCN","SOC_Received","2026-09-03T01:35:05.137","mCBS001TH2621/Console10/Ops11938","mcbs","mCBS001TH2621/Console10/Ops11938","mcbs","_02_pending_packed","< 1 day","false","Backlog","","4PL","MP","APWET-B - ประเวศ","false"
"2026-09-03T13:00","TH265303126776Q","FWD","NORTH","ACMAI-C - เมืองเชียงใหม่","SOCN","SOC_Received","2026-09-03T10:02:25.042","[Ops5859]mCBS08 SOCN","manual","[Ops5859]mCBS08 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH268800079216M","FWD","NORTH","ALPNG-A - เมืองลำปาง","SOCN","SOC_Received","2026-09-03T03:09:53.176","CBS001TH2621/CBS-A-IND15/ops47235","cbs","CBS001TH2621/CBS-A-IND15/ops47235","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","AYNWA - ยานนาวา","false"
"2026-09-03T13:00","TH261001549777L","FWD","NORTH","ALPNG-A - เมืองลำปาง","SOCN","SOC_Received","2026-09-03T06:12:35.333","CBS004TH2621/CBS-D-IND23/OPS46595","cbs","CBS004TH2621/CBS-D-IND23/OPS46595","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH263073305431W","FWD","NORTHEAST","AKRAT-C - เมืองนครราชสีมา","SOCN","SOC_Received","2026-09-02T20:40:45.784","CBS003TH2621/CBS-C-IND12/CBS-C-12","cbs","CBS003TH2621/CBS-C-IND12/CBS-C-12","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ALKSI-A - หลักสี่","false"
"2026-09-03T13:00","TH2637065863807","FWD","SOUTH","4PL-HPLEN","SOCN","SOC_Received","2026-09-02T22:27:33.654","CBS004TH2621/CBS-D-IND03/Ops57810","cbs","CBS004TH2621/CBS-D-IND03/Ops57810","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","SORC-B","false"
"2026-09-03T13:00","TH2634860181868","FWD","SOUTH","4PL-HPLEN","SOCN","SOC_Received","2026-09-03T07:46:36.677","CBS001TH2621/CBS-A-IND07/Ops51459","cbs","CBS001TH2621/CBS-A-IND07/Ops51459","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","AUDON-A - เมืองอุดรธานี","false"
"2026-09-03T13:00","TH262512035557W","FWD","SOUTH","CC-SORC-B","SOCN","SOC_Received","2026-09-03T06:07:44.252","CBS004TH2621/CBS-D-IND29/Ops38506","cbs","CBS004TH2621/CBS-D-IND29/Ops38506","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH264242383048B","FWD","SOUTH","CC-SORC-B","SOCN","SOC_Received","2026-09-03T06:24:03.002","CBS004TH2621/CBS-D-IND25/ops49210","cbs","CBS004TH2621/CBS-D-IND25/ops49210","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH262392858194C","FWD","NORTH","APBUN-A - เมืองเพชรบูรณ์","SOCN","SOC_Received","2026-09-03T05:51:11.863","[Ops5856]mCBS05 SOCN","manual","[Ops5856]mCBS05 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","SPXTH062590660358","FWD","NORTH","AWBRI-B - วิเชียรบุรี","SOCN","SOC_Received","2026-09-02T17:51:17.808","CBS003TH2621/CBS-C-IND24/CBS-C-24","cbs","CBS003TH2621/CBS-C-IND24/CBS-C-24","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","CB","","false"
"2026-09-03T13:00","TH264285170325G","FWD","NORTHEAST","HTPAR-LP - เทพารักษ์","SOCN","SOC_Staging","2026-09-03T11:11:03.627","OBS001TH2621/128/-","manual","[Ops5859]mCBS08 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH261136069808G","FWD","NORTHEAST","HTPAR-LP - เทพารักษ์","SOCN","SOC_Staging","2026-09-03T05:25:07.643","OBS001TH2621/128/-","manual","CBS002TH2621/CBS-B-IND29/ops33084","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKAE-A - บางแค","false"
"2026-09-03T13:00","TH262104689751T","FWD","NORTH","APAAN - พาน","SOCN","SOC_Staging","2026-09-03T01:55:26.655","thspxobd59n@shopeemobile-external.com","manual","CBS003TH2621/CBS-C-IND07/CBS-C-7","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH2659299050140","FWD","NORTH","AMWNG-AG - แม่วาง","SOCN","SOC_Staging","2026-09-03T03:01:20.308","OBS001TH2621/227/-","manual","CBS005TH2621/CBS-E-IND08/NCCBS-E-8","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH260943408485E","FWD","NORTH","AMWNG-AG - แม่วาง","SOCN","SOC_Staging","2026-09-02T23:05:51.567","OBS001TH2621/227/-","manual","DWS001TH2621/DWS12/-","dws","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKAE-A - บางแค","false"
"2026-09-03T13:00","TH263333550470Z","FWD","NORTHEAST","AKRAT-B - เมืองนครราชสีมา","SOCN","SOC_Staging","2026-09-03T07:21:02.848","thspxrw01n@shopeemobile-external.com","manual","spx@shopee.com","manual","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ALDKB-A - ลาดกระบัง","false"
"2026-09-03T13:00","TH262794240923F","FWD","CENTRAL","AMNRM - มโนรมย์","SOCN","SOC_Staging","2026-09-02T19:43:11.524","thspxobd92n@shopeemobile-external.com","manual","HHS001TH2621/HHS-10/Ops15251","hhs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","NORC-B","false"
"2026-09-03T13:00","TH2630195580702","FWD","NORTH","AWBRI-B - วิเชียรบุรี","SOCN","SOC_Staging","2026-09-03T09:43:51.689","OBS001TH2621/084/-","manual","mCBS001TH2621/Console14/Ops45928","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ADONM-A - ดอนเมือง","false"
"2026-09-03T13:00","TH2600740763437","FWD","NORTH","AWBRI-B - วิเชียรบุรี","SOCN","SOC_Staging","2026-09-02T19:10:49.554","OBS001TH2621/084/-","manual","CBS004TH2621/CBS-D-IND04/Ops59485","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ANKAM-A - หนองแขม","false"
"2026-09-03T13:00","TH269681200004J","FWD","SOUTH","ARNNG - เมืองระนอง","SOCN","SOC_Staging","2026-09-03T01:29:19.387","OBS001TH2621/159/-","manual","CBS003TH2621/CBS-C-IND14/Jiang","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH262719270824N","FWD","WEST","AUTNG - อู่ทอง","SOCN","SOC_Staging","2026-09-03T00:44:30.490","OBS001TH2621/052/-","manual","CBS005TH2621/CBS-E-IND30/CBS-E-29","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH260556676677D","FWD","WEST","AUTNG - อู่ทอง","SOCN","SOC_Staging","2026-09-03T10:35:57.143","OBS001TH2621/052/-","manual","mCBS001TH2621/Console7/Ops20137","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ARBRN - ราษฎร์บูรณะ","false"
"2026-09-03T13:00","TH2694184657989","FWD","CENTRAL","HNYNG-LP - หนองขาหย่าง","SOCN","SOC_Staging","2026-09-03T05:40:05.847","OBS001TH2621/080/-","manual","CBS002TH2621/CBS-B-IND22/ops57809","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKUM-A - บึงกุ่ม","false"
"2026-09-03T13:00","TH269303973641N","FWD","CENTRAL","HNYNG-LP - หนองขาหย่าง","SOCN","SOC_Staging","2026-09-03T11:02:48.638","OBS001TH2621/080/-","manual","mCBS001TH2621/Console1/Ops15033","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH265219793587F","FWD","CENTRAL","HNYNG-LP - หนองขาหย่าง","SOCN","SOC_Staging","2026-09-03T11:02:48.638","OBS001TH2621/080/-","manual","mCBS001TH2621/Console8/Ops11940","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ATYBR-A - ธัญบุรี","false"
"2026-09-03T13:00","TH2676557343295","FWD","NORTHEAST","AUDON-B - เมืองอุดรธานี","SOCN","SOC_Staging","2026-09-03T10:59:54.785","OBS001TH2621/064/-","manual","mCBS001TH2621/Console10/Ops11938","mcbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH265823652350T","FWD","WEST","ABLEN - บางเลน","SOCN","SOC_Staging","2026-09-03T09:41:32.561","OBS001TH2621/092/-","manual","CBS004TH2621/CBS-D-IND16/Ops58019","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","NERC-B","false"
"2026-09-03T13:00","TH2697233902268","FWD","WEST","ABLEN - บางเลน","SOCN","SOC_Staging","2026-09-03T09:41:32.561","OBS001TH2621/092/-","manual","CBS004TH2621/CBS-D-IND11/Ops60224","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ASMPK-A - เมืองสมุทรปราการ","false"
"2026-09-03T13:00","TH268763778808K","FWD","CENTRAL","AKKOI-B - แก่งคอย","SOCN","SOC_Staging","2026-09-03T11:17:09.926","OBS001TH2621/037/-","manual","mCBS001TH2621/Console15/Ops14227","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","APASI-B - ภาษีเจริญ","false"
"2026-09-03T13:00","TH2651261782524","FWD","CENTRAL","AKKOI-B - แก่งคอย","SOCN","SOC_Staging","2026-09-03T09:05:18.335","OBS001TH2621/037/-","manual","CBS001TH2621/CBS-A-IND10/ops31397","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","NERC-A","false"
"2026-09-03T13:00","TH2648726623098","FWD","CENTRAL","AKKOI-B - แก่งคอย","SOCN","SOC_Staging","2026-09-03T11:17:09.926","OBS001TH2621/037/-","manual","mCBS001TH2621/Console15/Ops14227","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH2625903515240","FWD","CENTRAL","ASENA - เสนา","SOCN","SOC_Staging","2026-09-03T08:45:07.297","OBS001TH2621/095/-","manual","DWS001TH2621/DWS1/-","dws","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH261720983520A","FWD","CENTRAL","ACBDN - ชัยบาดาล","SOCN","SOC_Staging","2026-09-03T10:38:01.838","OBS001TH2621/094/-","manual","mCBS001TH2621/Console14/Ops45928","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH268592405654B","FWD","CENTRAL","ACBDN - ชัยบาดาล","SOCN","SOC_Staging","2026-09-03T10:38:01.838","OBS001TH2621/094/-","manual","[Ops5857]mCBS06 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABAPK-A - บางปะกง","false"
"2026-09-03T13:00","TH268691598075I","FWD","CENTRAL","ACBDN - ชัยบาดาล","SOCN","SOC_Staging","2026-09-03T10:38:01.838","OBS001TH2621/094/-","manual","[Ops5858]mCBS07 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKAE-D - บางแค","false"
"2026-09-03T13:00","TH2690274189369","FWD","SOUTH","AYALA-A - เมืองยะลา","SOCN","SOC_Staging","2026-09-03T11:48:30.650","thspxrw07n@shopeemobile-external.com","manual","DWS001TH2621/DWS13/-","dws","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","Sorting center","false"
"2026-09-03T13:00","TH265048732809G","FWD","SOUTH","AYALA-A - เมืองยะลา","SOCN","SOC_Staging","2026-09-03T01:28:48.014","OBS001TH2621/126/-","manual","CBS004TH2621/CBS-D-IND31/Ops50001","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","AMBRI-A - มีนบุรี","false"
"2026-09-03T13:00","TH267411661176I","FWD","WEST","HNPRE-LP - หนองปรือ","SOCN","SOC_Staging","2026-09-03T10:42:34.277","OBS001TH2621/122/-","manual","CBS004TH2621/CBS-D-IND14/Ops56685","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","NORC-A","false"
"2026-09-03T13:00","TH264031109012G","FWD","WEST","HNPRE-LP - หนองปรือ","SOCN","SOC_Staging","2026-09-03T06:16:37.808","thspxobd92n@shopeemobile-external.com","manual","WMC001TH2621/WMC7/Ops12826  ","wmc","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCN","false"
"2026-09-03T13:00","TH269951532930F","FWD","WEST","HNPRE-LP - หนองปรือ","SOCN","SOC_Staging","2026-09-03T06:18:08.735","OBS001TH2621/122/-","manual","CBS005TH2621/CBS-E-IND16/NCCBS-E-16","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH265914813342N","FWD","WEST","HNPRE-LP - หนองปรือ","SOCN","SOC_Staging","2026-09-03T07:35:50.837","OBS001TH2621/122/-","manual","CBS004TH2621/CBS-D-IND23/OPS46595","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABBTG-A - บางบัวทอง","false"
"2026-09-03T13:00","TH264978849217X","FWD","WEST","HNPRE-LP - หนองปรือ","SOCN","SOC_Staging","2026-09-03T07:35:50.837","OBS001TH2621/122/-","manual","CBS004TH2621/CBS-D-IND19/CBS-D-19","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","WH","WH-SOCN-WN1","false"
"2026-09-03T13:00","TH268401114192X","FWD","CENTRAL","AKKOI-A - แก่งคอย","SOCN","SOC_Received","2026-09-03T04:50:15.794","CBS005TH2621/CBS-E-IND23/CBS-E-23","cbs","CBS005TH2621/CBS-E-IND23/CBS-E-23","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","APRAP-A - ป้อมปราบศัตรูพ่าย","false"
"2026-09-03T13:00","TH2645124235968","FWD","NORTH","AKKNG - คลองขลุง","SOCN","SOC_Received","2026-09-03T02:29:53.302","[Ops4547]Pouch02 SOCN","manual","[Ops4547]Pouch02 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH2688816058077","FWD","NORTHEAST","ASRGS - เสิงสาง","SOCN","SOC_Received","2026-09-03T08:15:19.620","mCBS001TH2621/Console10/Ops11938","mcbs","mCBS001TH2621/Console10/Ops11938","mcbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKUM-A - บึงกุ่ม","false"
"2026-09-03T13:00","TH2617244452919","FWD","NORTHEAST","AHMEG-AG - ห้วยเม็ก","SOCN","SOC_Received","2026-09-03T04:37:27.066","CBS002TH2621/CBS-B-IND13/ops56623","cbs","CBS002TH2621/CBS-B-IND13/ops56623","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABGBO-A - บางบ่อ","false"
